,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,failure
9753,779.67786,813.6536,731.4223,732.5863,608.3227,619.7097,97.40817,88.2586,88.997536,81.65577,598.5824,565.2646,49.755436,54.385162,0.0
9754,851.5341,833.71173,802.55096,778.4846,269.88284,231.17023,87.00954,83.35124,80.95752,85.75604,832.6862,793.78467,74.48005,68.82195,1.0
9755,799.2549,796.78827,755.4129,734.135,262.3545,239.82121,85.342606,82.6165,84.473,82.658516,794.6961,769.68445,69.763756,65.11544,1.0
9756,755.2997,771.8164,681.4569,704.9919,261.6985,244.26416,83.94985,81.52306,86.70752,81.51693,762.2517,755.912,67.34162,63.9851,1.0
9757,771.3698,807.7325,724.991,726.3676,611.45135,620.3273,97.643166,88.596794,86.72074,79.85523,595.6212,556.15564,45.446285,53.417614,0.0
9758,861.56995,849.99646,804.2319,794.8556,336.03506,262.62234,94.47989,83.55636,72.913055,89.725,849.47296,821.0322,75.69034,74.104515,1.0
9759,783.6701,812.6901,730.9275,733.4295,604.3294,617.15015,94.541794,88.72206,89.85336,81.65572,595.5812,566.59924,55.797913,58.26589,0.0
9760,828.91876,854.07117,789.6296,781.2993,626.5808,635.52466,103.57809,93.6875,99.87754,89.13427,641.1819,593.3381,70.26056,64.65526,0.0
9761,824.5985,852.32806,784.7298,777.34705,627.0019,635.8323,107.576935,92.38257,98.20064,90.1835,641.5728,588.06866,62.725266,58.90634,0.0
9762,758.3899,788.285,707.25934,710.9736,603.0268,610.7451,93.21415,88.24831,85.532104,77.47683,583.44836,554.24536,47.15184,55.220673,0.0
9763,730.67664,746.19666,661.9801,683.58777,348.66608,335.6724,82.159615,82.01322,88.18681,78.953804,696.98395,715.8469,62.67826,63.576477,1.0
9764,845.9289,828.2204,800.6066,772.43115,267.68192,232.96944,86.68308,83.25403,81.73466,85.105995,827.1907,789.23975,73.61327,68.06779,1.0
9765,806.88165,834.8636,755.09186,755.1563,612.74146,627.1827,99.151215,89.923325,94.3315,86.91129,614.5601,576.49805,60.637005,59.427765,0.0
9766,733.4867,746.44073,670.7491,681.7126,600.464,600.12244,86.97471,89.4727,80.687485,72.09037,564.30896,529.587,48.218166,60.01755,0.0
9767,723.4384,731.6748,659.07263,671.34375,526.26996,522.64526,82.247215,86.86806,85.35701,73.78126,602.32056,612.8489,54.805855,62.15405,0.0
9768,858.63257,844.0693,803.9957,788.99274,288.04608,237.04684,89.6007,83.854645,78.091225,87.71671,843.0913,809.11884,75.51739,71.79691,1.0
9769,816.88293,806.35284,778.719,746.806,264.42352,237.95605,85.74125,82.794174,83.58307,83.24428,805.3766,775.34155,70.79116,65.863884,1.0
9770,834.6632,820.8875,794.71643,762.3063,260.9649,233.72978,86.40983,83.56004,83.06971,84.42746,819.2824,786.27527,72.28232,67.77817,1.0
9771,753.7498,781.1121,700.9958,706.3415,602.1387,608.3317,92.04752,88.09478,84.49146,76.50152,579.7114,549.5005,47.47936,56.156887,0.0
9772,822.1569,821.49457,786.86426,752.765,259.44098,235.80855,89.468056,83.377365,83.878586,85.15904,812.1263,789.06647,70.13182,69.13391,1.0
9773,826.2528,814.9479,788.7512,755.0192,259.92484,234.41766,86.223816,83.54181,83.49474,83.93238,813.5774,784.0437,71.37472,67.4539,1.0
9774,771.7605,782.2318,706.60535,715.2415,261.74664,241.75299,84.95837,82.39675,85.1437,81.88021,779.81433,763.3262,68.309265,64.190636,1.0
9775,806.0278,805.3324,767.60077,740.7002,254.31862,236.15315,85.698875,83.509056,85.07844,83.296875,801.596,778.833,70.04612,66.97188,1.0
9776,772.70154,784.28455,710.7173,716.46533,259.40894,240.81009,85.01083,82.616905,85.39743,82.01677,781.08246,765.83264,68.28428,64.734695,1.0
9777,857.59796,842.5628,803.8378,786.66504,271.48956,228.19257,88.07102,84.03745,79.73067,87.20608,841.1316,804.5011,75.80383,70.848724,1.0
9778,804.6212,804.0611,768.24225,739.35693,253.8616,235.2799,85.670395,83.58463,85.19254,83.24826,800.319,780.7303,69.622185,67.44147,1.0
9779,769.4244,786.5041,708.62976,715.75195,253.87566,238.9197,85.113754,83.132645,86.03599,82.20238,781.747,770.474,68.00105,65.76809,1.0
9780,802.0355,799.675,760.7965,736.4537,260.09,238.2818,85.53555,82.96852,84.50324,82.85825,797.61615,773.6037,69.80678,65.81341,1.0
9781,745.7528,767.6376,689.3265,696.5582,599.47296,603.4999,89.82603,88.37967,83.31589,74.89239,573.18945,544.39465,48.029545,57.502968,0.0
9782,825.0164,848.95825,779.90204,774.114,618.86945,631.9715,98.9014,92.51778,99.28162,89.18521,628.90674,589.504,71.32904,66.0722,0.0
9783,801.8022,799.58844,760.32135,736.38727,260.0387,238.52138,85.480675,82.913124,84.593,82.856804,797.18066,773.0197,69.830864,65.75446,1.0
9784,861.7409,850.5565,804.2483,795.4555,332.3861,267.33002,93.89224,84.90334,72.73857,88.99621,850.09845,820.75476,76.56809,75.36603,1.0
9785,782.959,822.23535,739.5239,738.9782,617.5888,626.75275,102.02569,88.97769,88.15704,82.34221,607.32996,559.1461,43.849346,51.42562,0.0
9786,861.5811,850.1924,804.24115,795.1629,330.61295,265.84024,93.77118,84.80623,72.974556,88.952736,849.7731,820.29944,76.42651,75.13708,1.0
9787,778.32086,787.5958,717.9005,720.31854,259.81287,240.79156,85.19201,82.70584,85.060265,82.15048,785.27045,766.1197,68.76578,64.55848,1.0
9788,820.42053,846.5917,773.18353,769.32367,620.15845,632.6778,102.62587,91.61419,97.581116,89.8514,629.5344,584.0287,64.51149,60.96543,0.0
9789,742.1474,760.94543,684.498,692.65735,596.5815,599.53094,88.90015,88.00446,83.010796,74.43444,570.1976,544.45856,48.475056,57.85994,0.0
9790,848.56836,831.407,801.7968,775.28314,265.4727,230.11072,87.017494,83.757355,81.55397,85.51899,830.38715,795.2417,73.74704,69.261696,1.0
9791,768.1257,783.5927,701.3595,714.07983,257.5597,240.61247,85.01913,82.757866,85.648445,81.99586,779.87164,766.13916,68.12444,64.838455,1.0
9792,783.1656,791.168,730.7355,724.1589,257.42026,239.66794,85.162094,82.85222,85.44963,82.40194,787.23425,769.22833,68.857574,65.35954,1.0
9793,721.2103,731.5304,662.3087,670.4585,560.973,560.5748,82.21156,88.58739,85.07195,72.26638,565.2911,573.991,51.98399,62.441845,0.0
9794,754.42175,769.79974,679.49146,703.524,263.4648,244.29893,84.02585,81.49604,86.33799,81.40021,762.007,755.7561,67.199615,63.788418,1.0
9795,731.97833,746.7603,660.7135,683.6699,333.48557,318.3899,82.399994,81.85662,87.83782,79.31701,707.1071,723.5921,63.22601,63.47105,1.0
9796,763.22266,795.859,714.1066,716.8827,605.9756,614.347,94.79668,88.28443,86.01533,78.37635,587.8263,555.5262,46.578545,54.527313,0.0
9797,805.8748,842.3779,763.7926,760.4233,624.91925,634.09973,110.66013,89.66608,92.85642,88.63065,631.0287,573.184,43.442417,47.790302,0.0
9798,776.6337,814.57874,731.7141,732.0369,614.0188,623.2757,99.50913,88.78519,87.4775,80.976845,600.7411,558.3378,44.774075,52.48269,0.0
9799,813.8358,845.85754,768.7887,765.5943,625.0608,634.8715,110.457275,90.39816,95.06931,90.517044,635.3759,577.8569,49.242317,50.620804,0.0
9800,833.5833,855.9,793.60895,785.03375,626.68567,635.65326,100.89111,94.9575,102.04532,88.886604,643.2356,599.7788,75.23742,68.72909,0.0
9801,860.3653,847.68896,804.1566,792.5563,311.31482,250.12094,92.218506,83.87293,75.48919,88.831314,846.9587,816.0581,75.6444,73.11985,1.0
9802,824.8571,851.12177,782.9535,776.17017,624.1664,634.5247,104.08886,92.40945,98.64151,89.82831,636.63135,588.66925,66.576385,61.985786,0.0
9803,852.66345,835.1223,802.78296,779.89435,270.7381,231.46693,87.0726,83.29168,80.74608,85.92027,834.00684,793.4592,74.86419,68.66307,1.0
9804,737.86926,750.4851,665.04565,689.40436,284.78036,267.04233,82.26089,80.31662,88.3299,80.54285,724.30316,737.0066,65.30793,63.14785,1.0
9805,719.2047,730.6447,665.36847,672.5184,569.902,570.95844,81.90848,87.57011,86.13777,72.2216,532.30835,548.0568,51.17048,62.12862,0.0
9806,852.517,837.6632,802.9333,780.3924,259.50943,226.74239,87.45582,84.51051,81.73721,86.43564,835.5994,802.0116,74.546005,70.724846,1.0
9807,845.78503,827.0537,800.5312,771.9027,270.3967,233.44054,86.68925,83.091934,81.3542,84.94541,826.76337,788.2456,73.52561,67.73912,1.0
9808,780.37195,791.43896,726.01196,722.6853,255.27213,238.71573,85.33904,83.18643,85.48784,82.4225,787.9973,771.4362,68.68903,65.67331,1.0
9809,822.852,849.4087,779.5364,773.5422,622.7514,633.7999,103.302605,92.18719,98.06086,89.56705,633.41003,586.3822,65.827095,61.750355,0.0
9810,807.1461,840.1242,761.1804,759.08203,621.01404,632.0296,106.017136,89.85752,93.57235,88.092354,625.025,574.6035,51.376926,53.061386,0.0
9811,772.3135,808.974,725.54456,726.52356,612.3413,621.33246,97.79682,89.147964,86.9185,79.89167,596.5101,555.7131,45.247562,53.33281,0.0
9812,780.8519,787.35297,721.9072,721.4687,261.94568,241.37463,85.151,82.508705,84.8196,82.11574,785.50824,764.7338,68.90302,64.251236,1.0
9813,804.332,842.34717,763.301,759.4819,626.1816,634.66895,111.629906,90.13818,92.29864,88.22235,631.7933,570.6047,40.486073,46.333164,0.0
9814,816.30756,845.7846,768.9314,766.3562,623.1111,634.13324,108.070816,90.54299,96.03818,90.80155,633.5263,580.0609,54.5123,53.893265,0.0
9815,849.1043,832.1563,801.9153,775.9913,265.34857,230.37585,86.996025,83.71114,81.60055,85.60879,830.86304,794.83716,73.946335,69.193665,1.0
9816,748.9207,752.8429,671.9985,696.449,275.66144,250.28915,82.7519,79.51586,86.59303,80.717026,739.5965,737.77545,66.73096,61.66729,1.0
9817,832.18365,820.362,794.22363,760.4985,256.0706,231.68755,86.38248,83.97582,83.806625,84.480545,817.84143,790.2509,71.65483,68.87816,1.0
9818,834.484,818.5694,794.02435,761.60406,266.35858,236.38301,86.1142,82.8693,82.754105,84.162384,817.26135,780.5121,72.438,66.61806,1.0
9819,728.5784,740.6717,660.4584,677.43915,463.119,454.40616,82.80421,85.38737,85.63019,75.934204,659.0799,668.3907,58.355583,62.91294,1.0
9820,817.88934,846.98975,772.4576,768.674,623.59796,634.2544,107.33809,90.85523,96.28717,90.43596,634.0296,581.07227,57.073933,55.699757,0.0
9821,729.8385,744.8843,662.2694,681.66766,400.3473,389.5949,82.425606,83.48621,87.221535,77.6727,681.4162,697.11194,60.885513,63.460114,1.0
9822,808.13654,840.9741,762.2705,760.00574,621.82074,632.55756,106.49863,90.09176,93.671585,88.29624,626.2922,574.4119,51.23046,53.026398,0.0
9823,849.76245,832.93866,802.06744,776.7216,265.68912,230.21626,87.12149,83.78195,81.368835,85.68575,831.8576,795.24396,74.12367,69.15676,1.0
9824,822.7357,845.94574,774.0084,770.282,614.986,630.0811,97.738075,91.63416,98.81082,89.36503,624.2476,587.7853,70.94011,65.85459,0.0
9825,855.1852,840.2335,803.4718,783.53577,263.47,226.6232,87.736946,84.4212,80.9184,86.8224,838.4547,803.7536,75.139435,70.91448,1.0
9826,858.3103,843.24365,803.95636,788.7483,295.53897,241.2788,90.15396,83.69605,77.28796,87.572754,842.9408,808.8071,75.23003,71.53952,1.0
9827,798.68463,833.7457,753.3182,751.9647,617.7957,629.1552,103.8645,88.94091,91.9178,86.10642,617.2674,571.8073,49.7049,52.59395,0.0
9828,746.8084,769.11304,691.0884,698.0816,598.1019,602.59564,90.07618,87.93411,83.729744,75.3233,573.86554,547.3481,48.192806,57.095955,0.0
9829,860.9396,848.02203,804.1872,792.83575,305.8852,243.86575,91.134865,83.553276,75.75735,88.72141,847.17053,813.4714,76.359344,72.44102,1.0
9830,813.4626,844.41785,766.9612,764.36847,623.3394,633.91016,107.92878,90.52084,94.98503,89.838936,631.5078,577.1665,52.67475,53.332485,0.0
9831,815.15344,806.7155,777.3009,746.0841,261.583,237.54163,85.67916,82.93688,84.0754,83.31184,804.5837,776.20624,70.67834,66.217606,1.0
9832,801.6192,837.96594,757.829,755.1309,621.6826,631.963,106.936424,89.83382,92.41418,87.046524,623.658,572.07556,46.180435,50.084953,0.0
9833,725.2217,739.1377,669.1741,678.7267,583.5691,583.9846,83.98198,87.73659,84.156906,72.41261,543.4222,539.12775,50.23837,61.51073,0.0
9834,775.423,812.8598,729.6195,730.0833,612.9463,622.41174,98.87924,88.8914,87.54758,80.74453,599.42346,558.5241,45.060505,52.584873,0.0
9835,840.28217,858.9128,799.4115,791.1501,630.4322,637.2287,99.65864,97.58686,104.93122,87.79327,652.4377,609.6869,79.6266,73.06623,0.0
9836,782.21014,821.4569,737.8841,737.20886,618.2007,627.1462,101.53767,89.812965,87.98205,81.83914,606.61346,556.7158,43.71319,51.809994,0.0
9837,747.724,772.1783,692.34033,699.6093,604.70715,608.5046,90.659454,88.981804,82.63547,74.74015,575.36786,538.5197,47.28263,57.85713,0.0
9838,858.04156,843.7245,803.9225,788.5599,289.99728,239.90012,90.082794,84.02227,77.90629,87.6921,842.93976,809.4624,75.272354,71.79773,1.0
9839,733.476,745.7963,671.10986,681.97296,597.92126,597.59155,86.911194,88.915565,81.08909,72.40108,564.03217,533.2187,48.542717,59.69209,0.0
9840,815.8992,844.57294,767.4502,765.42413,621.34216,633.15955,106.12652,90.394196,95.98279,90.340744,630.37537,579.933,56.998516,55.791466,0.0
9841,776.17017,813.758,731.01587,731.59283,612.69543,622.27094,99.27877,88.36571,87.65312,81.10349,600.1459,559.7868,45.119568,52.31919,0.0
9842,855.9699,839.9843,803.5692,784.14246,268.92728,227.64175,87.645424,83.945206,80.167854,86.68846,838.8145,801.26544,75.435486,70.150024,1.0
9843,742.714,752.8803,668.64984,693.4399,270.90408,248.28859,82.7753,79.931114,87.237305,80.80237,737.5355,743.7424,66.092834,62.909348,1.0
9844,831.5442,818.83374,793.0148,759.6907,259.47568,233.72694,86.24686,83.55801,83.52388,84.28396,816.6828,785.9938,71.8524,67.92578,1.0
9845,753.1743,779.68964,700.23755,705.5417,599.6206,606.1169,91.76613,87.71613,84.84996,76.66421,578.95807,552.52484,47.825356,55.918262,0.0
9846,861.4358,849.92096,804.2362,794.86053,321.97467,262.1897,92.92525,85.16341,73.70224,88.61304,849.41516,818.9537,76.68831,75.13832,1.0
9847,730.0481,739.1038,666.2632,677.5478,592.5613,591.6031,85.7618,88.52307,81.636444,72.253395,559.665,536.0317,49.28767,59.86156,0.0
9848,846.64954,860.67224,802.45404,795.476,633.10767,638.2274,95.93921,100.931046,108.64597,85.7738,660.65814,622.09375,83.302055,78.110435,0.0
9849,764.3222,797.23627,715.6091,718.17694,605.2493,614.1027,95.09143,87.98076,86.413345,78.79095,588.67255,557.8801,46.679558,54.125343,0.0
9850,856.5976,841.4343,803.72076,785.7936,275.46518,231.99269,88.577675,84.09545,79.57873,87.10787,840.2273,805.56146,75.194275,71.14893,1.0
9851,782.3154,786.3545,726.2359,721.97394,263.64932,241.92038,84.974396,82.23678,84.84879,82.073364,784.009,763.40027,68.87147,64.15034,1.0
9852,857.5253,842.9364,803.8242,787.01984,275.46985,231.36267,88.71484,84.176285,79.24131,87.3372,841.74115,805.9082,75.68085,71.04764,1.0
9853,861.656,850.23517,804.2467,795.32666,330.31815,267.1089,93.53955,85.127914,72.820885,88.68067,849.91895,819.9729,76.67756,75.423996,1.0
9854,845.20917,829.41754,800.6827,772.19525,260.98477,230.24178,86.81579,83.91284,82.4718,85.34366,827.54614,794.50006,73.24952,69.38578,1.0
9855,779.4947,813.90686,731.4139,732.2757,609.2764,620.4371,97.57388,88.61645,88.89537,81.51232,598.8821,564.4288,49.191433,54.247353,0.0
9856,723.20746,733.8598,660.9795,673.8993,504.82166,501.5394,81.80221,85.75456,86.65575,74.60237,608.411,626.3036,56.079227,62.55239,0.0
9857,800.6906,798.9281,758.208,735.56494,260.2906,238.7748,85.47799,82.889435,84.56063,82.80637,796.6884,772.3372,69.809425,65.59524,1.0
9858,786.61017,825.1088,742.7671,741.44183,616.69226,626.9645,102.399506,89.097305,89.55517,83.3509,609.6124,565.3427,44.886246,51.048542,0.0
9859,775.16425,812.3978,729.7091,730.19006,611.74744,621.5004,98.81572,88.44134,87.716194,80.910965,599.03577,560.69885,45.270016,52.412373,0.0
9860,835.6379,857.03455,795.94006,787.2887,627.9812,636.1559,100.641846,95.551674,102.7869,88.49472,646.0832,602.8375,76.717064,70.0591,0.0
9861,853.18146,837.3633,803.03534,780.8531,264.06152,227.79482,87.464645,84.17923,81.09443,86.32634,835.9169,800.3155,74.72783,70.17036,1.0
9862,855.75604,840.6443,803.5583,784.1257,264.47754,226.38145,87.694824,84.31426,80.70415,86.85997,838.96783,803.36,75.344055,70.75925,1.0
9863,833.7335,856.0139,793.95795,785.3735,626.7527,635.61957,100.751785,94.83962,102.00949,88.75708,643.27527,600.0988,75.51672,69.00644,0.0
9864,783.9311,822.2921,739.83453,738.9127,615.50964,625.7315,101.51198,88.89758,89.09554,82.75476,607.00586,564.3364,45.01631,51.411808,0.0
9865,818.73895,809.4407,780.92786,749.0968,261.111,237.18623,85.75328,83.00597,84.02925,83.50637,807.0569,777.2957,71.01166,66.4013,1.0
9866,854.927,839.5766,803.4312,783.37256,268.07187,229.2081,87.987564,84.24634,80.51671,86.74011,838.1386,803.4581,74.933624,70.80658,1.0
9867,761.60864,793.6767,711.9755,715.574,606.41254,614.05164,94.45042,88.22632,85.40936,77.94667,586.6099,552.2204,46.63341,54.997368,0.0
9868,839.2634,858.0289,798.25446,789.8544,627.1882,635.67206,96.17902,96.74367,104.7987,87.49642,645.4333,609.07825,80.54859,74.37784,0.0
9869,809.3925,813.8902,774.9575,742.6883,259.5017,237.33896,88.92073,83.17708,84.41297,84.47448,803.80554,784.9876,69.08492,68.52104,1.0
9870,854.4658,837.0153,803.17444,781.9939,273.4146,231.21349,87.30668,83.27676,80.04267,86.13884,836.30756,794.3717,75.32862,68.586815,1.0
9871,825.22,850.36237,782.24884,775.6626,621.88654,633.3843,101.25267,92.59871,99.02044,89.3191,632.9066,589.39594,69.53419,64.47923,0.0
9872,849.7192,834.6471,802.1608,777.2248,259.4819,228.29175,87.2181,84.31578,82.08743,85.993484,832.6184,798.78357,74.07413,70.111595,1.0
9873,848.548,832.7904,801.88904,775.74207,260.66046,228.80836,87.02597,84.10462,82.208595,85.76281,830.8029,797.66534,73.72008,69.98769,1.0
9874,845.25616,830.1643,800.3956,772.5162,260.56662,230.99603,86.898506,83.94347,82.40178,85.39003,828.2826,793.04926,73.58041,68.95066,1.0
9875,834.5764,821.2052,794.9832,762.2984,259.56793,232.86649,86.46375,83.73698,83.18764,84.48238,819.50354,788.06287,72.147224,68.180534,1.0
9876,834.7549,820.9041,794.45795,762.4418,261.63205,234.42633,86.36687,83.44115,83.03772,84.41099,819.22455,784.80963,72.43128,67.46312,1.0
9877,837.22626,822.2743,796.6946,764.41327,261.58127,232.9388,86.42001,83.54878,82.972015,84.5798,820.57477,788.1961,72.3581,68.22181,1.0
9878,857.91473,842.8071,803.84045,786.8932,271.19366,227.63608,87.823074,83.84227,79.60172,87.15152,841.44196,801.8986,76.2272,70.11714,1.0
9879,791.6674,830.4444,748.80286,746.79425,619.079,629.21136,104.60702,89.1522,90.35947,84.68657,615.228,567.4791,44.161064,49.946297,0.0
9880,752.5358,778.76904,698.8648,704.00244,600.34125,606.72876,91.492485,88.24753,84.72316,76.34534,578.45953,551.116,47.70338,56.163116,0.0
9881,756.0196,772.9779,682.0023,705.5616,261.10947,243.79874,84.08968,81.69096,86.57458,81.55817,764.3175,757.2196,67.39836,64.07995,1.0
9882,779.9446,818.8479,735.0259,734.78827,617.4266,626.2425,100.67375,89.801506,87.56882,81.270004,604.32733,555.15857,43.983482,52.301025,0.0
9883,854.2129,839.36584,803.22577,782.3755,262.10693,227.20915,87.61176,84.390175,81.14639,86.643936,837.5457,801.5653,75.12563,70.40897,1.0
9884,823.7616,850.752,780.7504,774.6417,624.99713,635.13916,106.49318,92.232506,98.34901,90.696014,638.578,587.0821,62.703617,58.949223,0.0
9885,861.1005,849.499,804.23773,794.6199,297.59845,259.65128,90.25574,87.61765,75.24219,86.81961,849.0035,814.74493,78.04649,76.42953,1.0
9886,755.4713,783.7258,703.2166,707.68976,602.11786,609.0755,92.3943,88.26687,85.01707,76.863716,581.0015,552.0629,47.3702,55.76319,0.0
9887,842.0885,824.2307,798.69257,768.4763,268.60605,234.94615,86.40654,82.94266,82.01206,84.6693,823.28455,784.5679,73.212006,67.20674,1.0
9888,859.75476,845.94965,804.1265,791.8206,315.24548,253.79865,92.10324,83.93751,75.17772,88.19352,845.8957,814.8033,75.25159,73.20098,1.0
9889,860.14813,847.0085,804.1293,791.78394,302.35553,244.3465,91.16658,83.82419,76.24736,88.485344,846.2255,812.91156,75.97788,72.34705,1.0
9890,833.26526,821.7617,794.0885,761.7608,256.25513,232.58453,86.44029,83.930336,83.6876,84.5673,819.18176,788.5243,72.13064,68.40431,1.0
9891,840.2196,823.282,798.13605,766.7293,265.64844,233.4617,86.48398,83.297386,82.31086,84.62447,822.3594,787.45026,72.72314,67.874435,1.0
9892,766.23584,800.4595,718.01636,720.243,608.4957,617.03265,95.805244,88.578445,86.20509,78.82498,590.7046,554.98285,46.09905,54.20633,0.0
9893,744.2699,765.0901,687.0522,694.37714,599.2288,602.91254,89.38988,88.64431,83.13157,74.53978,571.9964,543.4837,48.051125,57.777153,0.0
9894,791.67487,795.0159,745.10345,729.68646,258.36792,239.15062,85.29819,82.88872,85.10703,82.6058,791.70654,770.93445,69.28682,65.54936,1.0
